id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48912E+18,Thu Feb 03 06:20:42 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pemerintah Putuskan Daerah PPKM Level 2 PTM 50% | https://t.co/5aLBPaOS7q https://t.co/H0xcUjqWvr,pemerintah putuskan daerah ppkm level ptm,in,0,0,HMMurah3,FALSE,,,Dekat Lautan  NYI Roro Kidul,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:41 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Persatuan guru mengingatkan, saat ini ada 190 sekolah di DKI Jakarta yang siswa dan gurunya terpapar Covid-19. https://t.co/ybRl5Fhqzh",persatuan guru sekolah dki jakarta siswa gurunya terpapar covid,in,0,0,kompascom,FALSE,,,Jakarta,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:31 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @detikcom: Mulai hari ini wilayah yang menerapkan PPKM level 2 bisa melaksanakan PTM dengan kapasitas 50%. https://t.co/ZZQ8Ts6MJF,wilayah menerapkan ppkm level melaksanakan ptm kapasitas,in,0,1,syahrulmoe_,FALSE,,detikcom,"Tangerang, Indonesia",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess Sejujurnya sekarang gw g setuju😭😭😭, karena gw udah nyaman ptm,gw udah mulai kaya dulu sebelum pandemi jd ank mudah gaul lagi mudah interaksi lebih ceria lah gw sekarang, kaga kaya pas pjj kaya kaga punya semngat gw jd ansos lagi... ngga mau gitu lagi😭😭😭😭",sejujurnya gua g setuju gua udah nyaman ptm gua udah kaya pandemi ank mudah gaul lagi mudah interaksi ceria gua tidak kaya pas pjj kaya tidak semngat gua ansos lagi tidak lagi,in,0,0,ChocoMaemi,,,schfess,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:26 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@schfess guru bahasa Indonesia demi allah terngeselin gw kesel bgt setiap saat mapel jam dia selama ptm selalu disuruh maju kedepan dipanggil acak lewat absen gmna ga panas dingin gw pas jumat sakit gara2 dia kaya nya,guru bahasa indonesia allah terngeselin gua kesel bnget mapel jam ptm disuruh maju kedepan dipanggil acak absen gmna ga panas dingin gua pas jumat sakit gara kaya,in,0,0,Iibraddest,,,schfess,♎,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@StopPlandemit Ini pernyataan mas mentri @nadiemmakarim gak dianggap apa perihal PTM

Sadar yuk...
Generasi sekarang sedang dibododohkan dan kita pun dimiskinkan dengan alasan corona. https://t.co/l7HjteND4v",pernyataan mas mentri tidak dianggap perihal ptmsadar yuk generasi dibododohkan dimiskinkan alasan corona,in,2,1,Sheriutami,FALSE,,"StopPlandemit, nadiemmakarim","DKI Jakarta, Indonesia",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess PTM 50%

Gatau lebih enak aja gt",ptm gatau enak saja,in,0,0,FluffyEita,,,schfess,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:19:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bagus sih niatnya. Ptm memang efektif. Tapi jangan disamakan kondisi dirimu dengan kondisi orang lain. Kamu memang bisa sembuh, orang lain apakah bisa? Apalagi covid sekarang nyerang ke syaraf pusat juga bikin kepikunan dan gangguan mental akut permanen. https://t.co/gJ4NmXV5S6",bagus sih niatnya ptm memang efektif jangan disamakan dirimu memang sembuh covid serang syaraf pusat bikin kepikunan gangguan mental akut permanen,in,0,0,kangbrianian,FALSE,,,INFP-T,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:19:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@convomf jelas ptm,ptm,in,0,0,kiyowomp,,,convomf,putanginanjir,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:19:23 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@convomf ptm, tp kl ada ulangan sy milih pjj",ptm kalau ulangan saya milih pjj,in,0,0,piwnat,,,convomf,rant. ᵛᵏ,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:19:07 +0000 2022,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",Mulai hari ini wilayah yang menerapkan PPKM level 2 bisa melaksanakan PTM dengan kapasitas 50%. https://t.co/ZZQ8Ts6MJF,wilayah menerapkan ppkm level melaksanakan ptm kapasitas,in,5,1,detikcom,FALSE,,,"Jakarta, Indonesia",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf lebih suka ptm,suka ptm,in,0,0,yukibul,,,convomf,she/her minor,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @S4fitr1HS: Pendidikan memang penting, tapi keselamatan jauh lebih penting.

Pemkab Pesawaran tutup kembali Pembelajaran Tatap Muka (PTM…",pendidikan memang keselamatan pemkab pesawaran tutup pembelajaran tatap muka ptm,in,0,10,Gunadi84380182,,,S4fitr1HS,"DKI Jakarta, Indonesia",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ptm, selalu di hati.",ptm hati,in,0,0,sendayue,,,convomf,"Tiny Marshmallove, Belunny. ",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@convomf PTM LAH GILAAAAA,ptm gilaaaaa,in,0,0,jenosourus,,,convomf,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm soalnya kalo pjj sush ngerti materi,ptm kalau pjj sush ngerti materi,in,0,0,yoshscuttle,,,convomf,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @StopPlandemit: Mereka ini mikir gk gimana perjuangan anak2 hanya demi Pendidikan?beberapa dari mrk sampai harus kehilangan nyawa.Trus g…,mikir perjuangan anak pendidikan mrk harus kehilangan nyawa lalu g,in,0,38,andi_achilles,,,StopPlandemit,INLANDERUNINTENDED,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:08 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Pemerintah Setujui PTM Terbatas dengan Kapasitas 50 Persen Bagi Daerah PPKM Level 2 https://t.co/ieOR5F8N0S,pemerintah setujui ptm terbatas kapasitas daerah ppkm level,in,0,0,liputan6dotcom,FALSE,,,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",semenjak ptm aku jd ga pernah sarapan.. wkwkwk,semenjak ptm ga sarapan wkwkwk,in,0,0,_tojws,,,,🇮🇩 - she/her,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf Ptm😭. Meski capek tapi aku milih ptm😭,ptm capek milih ptm,in,0,0,NabbElll,,,convomf,she/her,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf PTM BIAR DAPET DUIT PLIS PLIS PLISSSSSSSS,ptm biar duit plis plis plissssssss,in,0,0,kjeavv,,,convomf,she/her 17th,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:18:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @radarmasnetwork: PTM di Lima Sekolah di Banjarnegara Disetop #Banjarnegara https://t.co/QLfM7eF2Ws,ptm sekolah banjarnegara disetop,in,0,1,Danangarudhiant,FALSE,Banjarnegara,radarmasnetwork,purwokerto,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess Setuju, soalnya di dom gue kasus c19 naik lagi. Ada salah satu SMA yg stop ptm trs jd pjj lagi, sekarang gue sama temen² banyak yg sakit demam + flu berat + sakit tenggorokan. Di kls gue tiap ada guru yg ngajar pasti pd copot masker, udh gitu anak cowo pd ga pk masker jg :"")",setuju dom saya kasus c lagi salah satu stop ptm pjj lagi saya temen sakit demam flu sakit tenggorokan kls saya guru ngajar copot masker anak cowo ga penjahat kelamin masker,in,0,0,4everluvexo,,,schfess,she/her,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kenapa sekolahku ptmnya telat banget
Sekalinya ptm trus minggu depannya pjj lagi oalah asu",sekolahku ptmnya terlambat bangetsekalinya ptm lalu depannya pjj lagi oalah asu,in,0,0,Sky14896823,,,,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm sih https://t.co/IpH4HxPNSu,ptm sih,in,0,0,bonjourcityx,FALSE,,,888 : moneyfesting,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sheriutami: @StopPlandemit Selain PTM dihentikan....
Rakyat sudah paham, ini arahnya mau kemana?

Tidak lama lagi bulan Ramadhan, pasti…",ptm dihentikan rakyat paham arahnya tidak lagi ramadhan,in,0,2,iinnttnk,,,"Sheriutami, StopPlandemit",,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @O6O6sites: @convomf ptm tp ujian online,ptm ujian online,in,0,2,BantalJeno,,,"O6O6sites, convomf",she ,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf gua pribadi tim pjj 😭 ptm banyak banget prakteknya ,tugasnya juga lebih susah²",gua pribadi tim pjj ptm banget prakteknya tugasnya susah,in,0,0,inupie12,,,convomf,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:28 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","13.Lebih lanjut Sesjen Kemendikbudristek menjelaskan, “Pemberlakuan PTM Terbatas pd daerah PPKM level 1, level 3, &amp; level 4 tetap mengikuti SKB empat Menteri.",sesjen kemendikbudristek pemberlakuan ptm terbatas daerah ppkm level level amp level mengikuti skb empat menteri,in,0,0,p4tk_tkplb,,,,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lg ptm matwa https://t.co/15ZJFC1KDi https://t.co/z0nJzztSWu,lagi ptm matwa,in,0,0,leejenonnct,FALSE,,,she/her '05,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@convomf ptm tp klo ada ujian online 🙏🙏,ptm kalau ujian online,in,0,0,clauxjjk,,,convomf,% 𝐁TS 𝐍CT 𝐓XT 𝐄NH 𝐖AYV 𝐒EVENTEEN ♡,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",12.(4) Memastikan penghentian sementara PTM Terbatas berdasarkan hasil surveilans epidemiologis sesuai ketentuan dlm SKB Empat Menteri.,penghentian sementara ptm terbatas hasil surveilans epidemiologis ketentuan dalam skb empat menteri,in,0,0,p4tk_tkplb,,,,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf Ptm woi:(,ptm woi,in,0,0,BantalJeno,,,convomf,she ,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:17:10 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@convomf pas pjj muak di rumah mulu pengen ptm. pas ptm cape bgt pengen pjj 🤔😥😥,pas pjj muak rumah melulu pengen ptm pas ptm capek bnget pengen pjj,in,0,0,off_tumcihal,,,convomf,fake sleeping,
,,,,,,,,,,,,,
