id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48879E+18,Wed Feb 02 08:39:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CrapRagoon: PTM di tengah lonjakan kasus covid-19 v.omicron dan delta malah menjadi kontra dikalangan publik 

#StopPTM
#EvaluasiPTM
#O…",ptm lonjakan kasus covid v omicron delta kontra dikalangan publik,in,0,3,CrapRagoon,,"StopPTM, EvaluasiPTM",CrapRagoon,,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:39:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@qawaragi bagus semangat awa ap km tidk ptm,bagus semangat awa tidk ptm,in,0,0,rottenpals,,,qawaragi,semi rant priv — AR57 ,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:38:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kompascom Benar Pak Dede Yusuf,

@Kemdikbud_RI melempar tanggung jawab mengenai pelaksanaan PTM 100% ke pemerintah daerah

Presiden @jokowi sudah jelas menginstruksikan agar PTM dievaluasi, tapi Mendikbud @nadiemmakarim masih keukeuh dgn SKB 4 Menteri itu😖

@jokowi 
@DPR_RI 
@kemendagri",benar dede yusuf melempar tanggung jawab pelaksanaan ptm pemerintah daerahpresiden menginstruksikan ptm dievaluasi mendikbud keras kepala skb menteri,in,0,0,ferdymad,,,"kompascom, Kemdikbud_RI, jokowi, nadiemmakarim, jokowi, DPR_RI, kemendagri",,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:38:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kompascom: 5. Perhimpunan untuk Pendidikan dan Guru (P2G) meyakini bahwa saat ini kasus Covid-19 di Provinsi DKI Jakarta tak hanya terj…,perhimpunan pendidikan guru p g kasus covid provinsi dki jakarta tidak terj,in,0,1,deandry,,,kompascom,Bumi ALLAH. ,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:38:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kompascom: 4. Ahli epidemiologi Indonesia dari Griffith University Dicky Budiman mengatakan, kebijakan PTM di sekolah sudah saatnya dih…",ahli epidemiologi indonesia griffith university dicky budiman kebijakan ptm sekolah dih,in,0,1,deandry,,,kompascom,Bumi ALLAH. ,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:38:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kompascom: {Thread}

Presiden Jokowi Minta PTM Dievaluasi Usai Kasus Covid Melonjak / #Jokowi #PTM100persen #Omicron #JernihkanHarapan…",thread presiden jokowi ptm dievaluasi kasus covid melonjak,in,0,3,deandry,,"Jokowi, PTM100persen, Omicron, JernihkanHarapan",kompascom,Bumi ALLAH. ,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:38:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mouldie_sep: Ada satu sekolah di Bekasi
PTM ditutup pemerintah
Tapi tetep masuk
Ngga usah pake seragam
:(

Kenapa tetep PTM? Karena mos…",sekolah bekasiptm ditutup pemerintahtapi masukngga perlu pakai seragamkenapa ptm mos,in,0,208,direktoridosen,,,mouldie_sep,"Kota Bengkulu, Indonesia",
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:38:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@hynsk7 plis aku ptm cuma 6 jam tapi pulang bener bener badan serasa remuk, tidur sore bangun subuh pun bisa",plis ptm jam pulang benar benar badan serasa remuk tidur sore bangun subuh,in,0,0,harutopargoy,,,hynsk7,jaeharukyu daily thinker↷ ⋯ ♡ᵎ,
,,,,,,,,,,,,,
