id,created_at,source,original_tweet,,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:04:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mls bgt ptm 🅰️🅰️🅰️🅰️🅰️🅰️🅰️🅰️🅰️🅰️,,in,0,0,milkteathv,,,,tks,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:03:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@zZHAECHAN PTM NIEH AWIKWOK,,in,0,0,balqieus,,,zZHAECHAN,Renjun & Lee Know 🎸,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:03:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kalian hari ini ptm/pjj?,,in,0,0,tuanmudajaemin,,,,𝗡𝗘𝗢 𝗖𝗜𝗧𝗬,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:02:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moots ptm/pjj/libur?,,in,0,0,overjoyedrain,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:02:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hari ini ptm,,in,0,0,zielstudies,,,,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:01:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hari ini ptm/pjj ?,,in,0,0,pinkeufairys,,,,she/ her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:01:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm lah,,in,0,0,candyblossomn,,,convomf,gatau,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:01:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf Sekolah offline atau PTM,,in,0,0,gaftheread,,,convomf,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:00:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","udh pw sama pjj eh skrng udh 100%ptm lagi,tidur jadi ga khusyu karena masih kebawa jam tidur PJJ yg sangat amat indah.
#Senin https://t.co/kDjrG5SUvT",,in,0,0,jaewaw1415,FALSE,Senin,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:00:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@xpajihoon SMNGT PTM NYA AYANG CACAAA,,in,0,0,nichumura,,,xpajihoon,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:00:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",met pagi ol. janlup mandi yah karna klian ptm kan 😚,,in,0,0,dearestcassie,,,,in Strasbourg with you,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 23:00:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",morning moots! sekolah ptm/daring?,,in,0,0,sunfrawrr,,,,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:59:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yang ptm/pjj hari ini SEMANGAT YAA AYANG,,in,0,0,studyjae1,,,,24,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:59:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IH TOLOL BANGST MAU PTM JAM SEGINI BARU BANGUN SKSJSK,,in,0,0,sseokjniee,,,,random acc,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:59:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mna ptm lg,,in,0,0,oshuniemo0n,,,,𝔰𝔢𝔬𝔲𝔩-𝔠𝔥𝔦𝔩𝔢,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:59:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HyeongseopB9t AAAAA PTM HYEONGSEOP,,in,0,0,Sunb8t,,,HyeongseopB9t,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:59:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jihoonbuy pagiiii, iya ptm 😓",,in,0,0,shxioting,,,jihoonbuy,she/her 16 ꕤ,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:59:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nanaciimol_ 😎hahahah, kamuu pjj atau ptm?",,in,0,0,ecangirlfriend,,,nanaciimol_,haechan's heart,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:58:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kasi jeda dong 3 hari dong buat libur kemaren udh ppu sekrang ptm belajar masha Allah 😪 di tambah uprak,,in,0,0,alfikhan23,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:58:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@zazaskii haii morning too zaza! ptm nihh, hbu?",,in,0,0,faynetta_,,,zazaskii,only for ― #loona #nmixx #itzy,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:58:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LAH IYA ANJIR HARI INI PTM,,in,0,0,jenjuser,,,,"she/him, isfp",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:58:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rubydeninii ptm, hbu?",,in,0,0,X0xolynna,,,rubydeninii,fifi,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:58:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jypesharon WOWW UDAH PTM,,in,0,0,chenlelilac,,,jypesharon,ni rant acc,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:58:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@zZHAECHAN ptm 100%.. males banget 😥,,in,0,0,iyescreaim,,,zZHAECHAN,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:57:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@duckO__o semangat ptm nya yaa :D,,in,0,0,zZHAECHAN,,,duckO__o,"⠀⠀⠀⠀⠀⠀  hello, i'm shafa ! ☃️🎀
⠀⠀ ⠀⠀   ⠀she/her 𖦹 ﹙08﹚— infp 
⠀⠀𖥻 fan account for nct enhypen & kep1er",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:57:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@monaelshc km ptm yang,,in,0,0,akuaihara,,,monaelshc,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:57:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@onyourr_lhc ptm, gw ujiannn lagii padahal kemaren rebu baru selese 😩👍",,in,0,0,donghyuckie28,,,onyourr_lhc,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:57:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gue skrg ptm..rasanya udh nyaman pjj deh,,in,0,0,xpajihoon,,,,in jihoon's heart,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:57:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",G. Morning. Hari ini aku PTM 100% lagi 😁,,in,0,0,lexazone,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:57:13 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KENAPA PAS MAU PTM PERUT GUE MULES AWIKWOK,,in,0,0,alkdyx,,,,s'her ଓ ᵐᵘˡᶠᵃⁿᵈ ꕑ 4tᥱᥱᥒ. slctv,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MANA PTM LAGI,,in,0,0,duckO__o,,,,(ｏ・_・)ノ🍎⭐,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hari ini ptm or pjj?,,in,0,0,hrjxpcygf,,,,anoying? bub,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomfs ptm, soalnya ujian",,in,0,0,kkookiier,,,convomfs,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kalian ptm atau pjj nih moots?,,in,0,0,zZHAECHAN,,,,"⠀⠀⠀⠀⠀⠀  hello, i'm shafa ! ☃️🎀
⠀⠀ ⠀⠀   ⠀she/her 𖦹 ﹙08﹚— infp 
⠀⠀𖥻 fan account for nct enhypen & kep1er",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guru gw ndadak bngt ngasih tau skrng klo ptm,,in,0,0,jaypokoknya2,,,,#05,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",baru bangun pdhl hari ini ptm,,in,0,0,cacctuss_0,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:56:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalian hari ini pjj atau ptm????,,in,0,0,berberryy,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:55:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@byugiertie pagiii!!!gue juga ptm‼️‼️,,in,0,0,shlvwczHU,,,byugiertie,yoshihiromayumii,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:55:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm nih mo uprakk,,in,0,0,dyttyaa,,,convomf,idk,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:55:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pagii, pjj/ptm/libur nih?",,in,0,0,nwacvytz,,,,homophobic dni,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:54:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomfs ptm euyybsgsg,,in,0,0,zuraajaa,,,convomfs,ekon kaga jls,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:54:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Selamat pagi, hamba PTM",,in,0,0,byugiertie,,,,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:54:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomfs ptm, ak us :'D",,in,0,0,ecimoreo,,,convomfs,outer space,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:54:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@vkzlxk PTM CUG 😭😭🥹💢💢,,in,0,0,jihoongeming,,,vkzlxk,"ciamis, kwangya",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:54:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@meascaca ptm lgi US ༎ຶ‿༎ຶ,,in,0,0,1gomoon,,,meascaca,suka kekoreaan - jejepangan jg,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:54:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Males bngt hari ini ptm,,in,0,0,TheyLuvvJaeJen,,,,JHJN,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:52:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@zazaskii Pagi..Ptm nich,,in,0,0,chudubwie,,,zazaskii,"JKT,Indonesia",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:52:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf i wanna choose ptm tp kaya aduh males udah enakan pjj, tp tp tp kalo pjj terus gue jadi bego nanti. tp enakan pjj sih HAHAHA",,in,4,0,szhexya,,,convomf,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:52:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@svmoothie ptm nih mau mandi, hbu",,in,0,0,slapbabys,,,svmoothie,cyber cantik,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:52:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kafkasites ptm apa pjj kaf ??,,in,0,0,svmoothie,,,kafkasites,dnf w/o consent ,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:51:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@slapbabys ptm apa pjj olinn ??,,in,0,0,svmoothie,,,slapbabys,dnf w/o consent ,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:51:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jihoongeming PJJ NICH, KL KM PTM APA PJJ?",,in,0,0,vkzlxk,,,jihoongeming,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:50:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@zazaskii Morningg, aku ptm",,in,0,0,avouucadou,,,zazaskii,ah choo,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:50:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siapa disini ptm jugaa, angkat kakiii 🦶",,in,0,0,pappermintenaq,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:50:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",galau dulu ygy sbelum ptm 🥲 https://t.co/GVsaBmUi8U,,in,3,0,helliosentrism,FALSE,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:50:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@zazaskii pagii, aku ptm zaaa, ada uprak nih",,in,0,0,choiyunjean,,,zazaskii,she/her +62  | selective,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:50:16 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@convomf ptm soalnya bisa bersosialisasi,,in,0,0,mailtodobby,,,convomf,SHE/HER 6TEEN,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:49:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@matchaywo hoo, ptm aku",,in,0,0,stunningmf,,,matchaywo,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:49:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hari ini ptm, males bgt",,in,0,0,vkookvrse,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:49:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YESSSSS gak ptm yuhuuuuuuu.,,in,0,0,iHugSasaki,,,,hunter + rant acc,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:49:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@taegggukiee ptm. hiksrot,,in,0,0,rrlia23,,,taegggukiee,"jaksel,ind",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:48:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rielvaa pagii, ptm",,in,1,0,sllsjm,,,rielvaa, she/her.,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:48:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@aelriis bntr yh ini aku ptm nnti tk rml aura sklh dilu,,in,0,0,wnyoungz,,,aelriis,please do mt after dm,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:48:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@meascaca ptm huhu dapet pagi,,in,0,0,shaqueridaze,,,meascaca,maba undip 2022,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:47:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mirtsuyac aku ptm nihh 😷😷,,in,0,0,szuharuchiyo,,,mirtsuyac,ran haitani's ☆ she/they,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:47:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf PTM
TAPIII LAGI PENGEN PJJ KALO PUASA SHSHSHSH",,in,0,0,temanwonfiill,,,convomf,OT5,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:47:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@taegggukiee enak ptm,,in,0,0,asoelelo,,,taegggukiee,𝐅𝐀,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:47:15 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ak ptm jujur males pngn tidur,,in,0,0,980bomrd,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:47:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",siapa yg ptm?,,in,0,0,loveraline,,,,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:47:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@korufly iyaa aku ptm wuuuuuuu maless bangettt,,in,0,0,szuharuchiyo,,,korufly,ran haitani's ☆ she/they,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:46:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pagi, ptm/pjj ni?",,in,0,0,meascaca,,,,ruang makan,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:46:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@convomf ptm dong,,in,0,0,zwancok,,,convomf,stray kid,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:45:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lvrrjie_ semangat ptm!!&lt;3,,in,0,0,L33HCN,,,lvrrjie_,jeno's heart,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:45:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@zazaskii morning, ptm mw ujian soalnya😔",,in,0,0,inmxjooy,,,zazaskii,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:45:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@iprettiestkala PAGII, kita sama hari ini ptm 😢👆",,in,0,0,jenjaeminei,,,iprettiestkala,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:45:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @schfess: Sch! seneng ptm, tapi males mandi sama berangkatnya, kek kenapa ga langsung tiba-tiba udah sampe sekolah aja gituuu🥲🥲",,in,0,5,bibzeeooo,,,schfess,Surga,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:45:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@szuharuchiyo tapi aku pjj :') kamu ptm?,,in,0,0,korufly,,,szuharuchiyo,© n0yunn | anicyber,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:45:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",selamat pagi selamat ptm bagi yg menjalankan 🫠🫰🏻,,in,0,0,jihoongeming,,,,"ciamis, kwangya",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:44:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm but 50% aja,,in,0,0,iyescreaim,,,convomf,she/her,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:44:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",woi pagi aku ptm jancok,,in,0,0,jihoongeming,,,,"ciamis, kwangya",
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf kalo gw ptm si biasanya berangkat jam 05.30 nder, smpe sekolah 06.00 dehh, trs kelas masih gelap banget wkwkw blm ada yg dateng",,in,0,0,hadokfc,,,convomf,Location Unknown,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ptm, agak males c 💀",,in,0,0,ggvku,,,convomf,she/her • selective • vk,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pagii every1, mangat ptm nyaa!!",,in,0,0,AM0RA2313,,,,infp-t,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:20 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@huangrejjn pagi ryuuu! ryu hari ini pjj atau ptm?,,in,0,0,hyewuff,,,huangrejjn,he/him ; homophobic DNI,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf pjj, besok ptm",,in,0,0,MartizaAllea,,,convomf,someone's heart?,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@convomf seminggu ini ptm,,in,0,0,purplebeeara,,,convomf,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:43:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm + ujian sekolah ☠️☠️☠️☠️☠️,,in,0,0,_auroraflame,,,convomf,homophobic dni ya sayang yaaaa,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:42:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sgt sgt mles ptm,,in,0,0,moshymochy,,,,jihoon park🛐💍,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:42:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msa gw pagi² ksel gr2 inget hri ini ptm, trs jd galau bgt 😔",,in,0,0,ndcut,,,,dnf,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:42:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ofc ptm, tapi agak mager sih kalo pulangnya sore",,in,1,0,thisnonayeon,,,convomf,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:42:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ptm, ujian",,in,0,0,direcokin,,,convomf,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:42:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mls bgt ptm tpi mau ketemu temen temen,,in,0,0,lvrrjie_,,,,s/her﹆,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:41:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",males bgt ptm gilaa ngapain lg si,,in,0,0,AS4BELA,,,,,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:39:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PTM lagi PTM lagii😔😔,,in,0,0,nadjaeman_13,,,,INFJ,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:39:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jihoonbuy ptm😇😇, hbu?",,in,0,0,shioncollect,,,jihoonbuy,she/her ; inactive,
,,,,,,,,,,,,,
1.50568E+18,Sun Mar 20 22:38:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @changbinpride: @dipaahyunjin @thestorykids @Stray_Kids semangat ptm nya!!!,,in,0,1,dipaahyunjin,,,"changbinpride, dipaahyunjin, thestorykids, Stray_Kids",She 03'L,
,,,,,,,,,,,,,
1.50567E+18,Sun Mar 20 22:37:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nominmh Ptm soalnya 🥲,,in,0,0,xsyjaem,,,nominmh,,
,,,,,,,,,,,,,
1.50567E+18,Sun Mar 20 22:37:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aku ptm tchh,,in,0,0,fubukijpg,,,,"she/they, enfp-t.",
,,,,,,,,,,,,,
1.50567E+18,Sun Mar 20 22:37:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JODDERR SI ERA SUNG PTM https://t.co/2uV7kJBqQM,,in,0,0,Cinthia_LZNHL,FALSE,,,México,
,,,,,,,,,,,,,
