id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48915E+18,Thu Feb 03 08:16:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yah mau gimana lagi kl ternyata materi dari pusat toh? Yang jelas sebagai ortu udah mendampingi saat belajar walau udah PTM, ga diculke sinau dewe",yah lagi kalau materi pusat sebagai orang tua udah mendampingi belajar walau udah ptm diculke sinau dewe,in,0,0,memethmeong,,,,jauh dari jangan brongkos ,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@vyirann Pjj dong, kalo ptm cuma ngarepin uang jajannya aja wkwk",pjj kalau ptm ngarepin uang jajannya aja wkwk,in,0,0,terjjiunjiun,,,vyirann,writing & fangirl,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@onyoursunoo sekarang tiap hari grgr ptm 😔😔,grgr ptm,in,0,0,HOBILOFF,,,onyoursunoo,read carrd byf,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@3810MRW udaah dari dua minggu lalu :') soalnya kayak semingguan ptm 100% ehh ada yang kena teruss senin depan baru mau mulai ptm 50 %,udaah lalu kayak semingguan ptm ehh ada kena teruss ptm,in,0,0,jiwchamine,,,3810MRW,she/her,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:30 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCIndonesia: ""Pembelajaran Tatap Muka (PTM) Terbatas dapat dilaksanakan dengan jumlah peserta didik 50 persen dari kapasitas ruang kel…",pembelajaran tatap muka ptm terbatas dilaksanakan peserta didik kapasitas kelurahan,in,0,3,dprihas,,,BBCIndonesia,caught beneath the landslide,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm bisa stop dulu tidak?? disini lagi banyak yang positif niii!!!,ptm stop lagi positif niii,in,0,0,enzetackerman,,,,multifand,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soalnya kalau PTM, praktek yg kalian terima itu banyaaaaaakk banget. namanya juga smk.",kalau ptm praktek terima banyaaaaaakk banget namanya smk,in,0,0,PAKHAJl,,,,he/him,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:16:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HAHAHA GUA BARU IKUT PTM 2 GARI ANJRT LIBUR LAGI ☺️,gua ptm gari anjrt libur lagi,in,0,0,gledifly,,,,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Abang_Al_: Daerah penyangga DKI dah pada PJJ alias skolah online, DKI doang masih PTM, ntr giliran positif rate tinggi tetep gubernurny…",daerah penyangga dki deh pjj alias sekolah online dki doang ptm ntr giliran positif rate gubernurny,in,0,1,tamparoang,,,Abang_Al_,"Ciracas, Indonesia",
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","honestly ya menurut gue, gue lebih suka ptm karena pertama gue ketemu temen2 gue dan bisa ngeorgil bareng. kedua, uang jajan gue ngalir. ketiga, bisa sharing cerita dan gosip. keempat, bisa cuci mata. dan yang terpenting gue bisa bangun pagi. https://t.co/Pee0m66kft",honestly gue gue suka ptm gue ketemu temen gue ngeorgil bareng uang jajan gue ngalir sharing cerita gosip keempat cuci mata terpenting gue bangun pagi,in,0,0,qavten,TRUE,,,3,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ya Allah semoga bsk ptm dan ngga pjj lagi aamiin 🙏,allah semoga besok ptm pjj lagi aamiin,in,0,0,bbibiniverse,,,,self love ,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SORE AJA PLS

PAGI AMPE SIANG MASIH PTM https://t.co/MxNdUATcj5",sore aja plspagi ampe siang ptm,in,0,0,miilkyjell0o,TRUE,,,she/her,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:15:13 +0000 2022,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","5 Siswa Positif Covid-19, PTM di Bandarlampung Ditunda 2 Pekan https://t.co/5HNTZzN6p7",siswa positif covid ptm bandarlampung ditunda,in,0,0,jogjacoret,FALSE,,,Yogyakarta,
,,,,,,,,,,,,,
